valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.892,2020,0.5379999999999999,"['Justin Bieber', 'Post Malone', 'Clever']",0.825,219933,0.483,0,2ZlCGeK30BLRNSPC832pNZ,1.4800000000000002e-05,8,0.204,-5.746,0,FOREVER (FEAT. POST MALONE & CLEVER),75,2020-02-14,0.08,139.98
0.0993,2020,0.55,['Selena Gomez'],0.516,206459,0.342,0,5HMY9fkYRNcT0XC0MMUNCp,0.0,4,0.21,-8.985,1,LOSE YOU TO LOVE ME,1,2020-11-23,0.0425,102.819
0.637,2020,0.207,['Selena Gomez'],0.838,220590,0.541,0,6p6RmxO4kAaN3Uyj5JDolA,7.97e-05,5,0.103,-6.746,1,RARE,2,2020-11-23,0.0708,114.996
0.7759999999999999,2020,0.703,"['Sleepy Hallow', 'Fousheé']",0.868,115200,0.479,1,2AlYncTpVHKwHb55F9lF6O,0.0,4,0.102,-6.687,0,DEEP END FREESTYLE,72,2020-06-05,0.445,133.928
0.456,2020,0.0235,"['Kodak Black', 'Lil Yachty']",0.745,211948,0.591,1,6EjbqmKlrYawjNB9BTccbh,0.0,1,0.12,-5.928,1,MAKE A HIT (FEAT. LIL YACHTY),61,2020-11-11,0.189,154.014
0.35,2020,0.00198,"['Future', 'Lil Uzi Vert']",0.773,186843,0.742,1,0Tcw8w9pvPrZoORgxsNASW,0.0,5,0.5579999999999999,-5.452999999999999,0,OVER YOUR HEAD,70,2020-07-31,0.162,148.94899999999996
0.6409999999999999,2020,0.132,['Niko Moon'],0.79,214707,0.6459999999999999,0,5Kpg1A7BOHpBbaT3H3xqd3,0.0,5,0.295,-5.877999999999999,1,GOOD TIME,67,2020-02-14,0.0447,138.047
0.403,2020,0.0116,"['K/DA', 'Wolftyla', 'Bekuh Boom', 'Aluna', 'League of Legends']",0.608,200914,0.939,0,2JV5OBqTMW1F6PYOGZJatP,0.0398,11,0.0656,-4.723,0,DRUM GO DUM,77,2020-11-06,0.0579,175.028
0.772,2020,0.0112,['Sabrina Carpenter'],0.624,147071,0.628,0,0roOLcll6SSTYZwsQFmXqP,0.0191,4,0.0814,-6.5820000000000025,0,LET ME MOVE YOU - FROM THE NETFLIX FILM WORK IT,78,2020-07-24,0.0408,114.556
0.5870000000000001,2020,0.895,['Joji'],0.6779999999999999,89917,0.418,0,5xNNJKrjobta5ksOpMLYd1,0.0313,0,0.1369999999999999,-11.393,0,UPGRADE,72,2020-09-25,0.0985,159.86700000000005
0.769,2020,0.000279,['Machine Gun Kelly'],0.569,138097,0.85,1,69LvvkHnFFnX3d5eNObtMo,0.0,1,0.337,-5.134,1,KISS KISS,71,2020-09-25,0.055,162.061
0.439,2020,0.325,['HVME'],0.767,163208,0.659,1,20McUFi8KCIVdNDLrkTDuZ,0.0,1,0.13,-7.4289999999999985,1,GOOSEBUMPS,85,2020-06-12,0.0444,124.946
0.152,2020,0.00346,"['Sam Smith', 'Demi Lovato']",0.501,200838,0.674,0,1fipvP2zmef6vN2IwXfJhY,3.5600000000000005e-05,5,0.282,-6.363,1,I’M READY (WITH DEMI LOVATO),77,2020-04-16,0.0408,155.05100000000004
0.257,2020,0.235,['OneRepublic'],0.626,144530,0.726,0,2K0r5GD5zYlEMx2M7ZMcqG,0.0,5,0.304,-5.015,1,BETTER DAYS,77,2020-03-25,0.0376,89.132
0.536,2020,0.557,['Lil Tjay'],0.8859999999999999,230448,0.336,1,4Hqh0dS4x07zuRw6eBTO7p,0.0,4,0.0933,-12.779000000000002,1,20/20,72,2020-01-01,0.239,100.044
0.494,2020,0.366,['Justin Bieber'],0.687,210427,0.514,0,41L3O37CECZt3N7ziG2z7l,0.0,9,0.116,-6.612,0,YUMMY,79,2020-01-03,0.0897,145.921
0.855,2020,0.166,"['Becky G', 'Ozuna']",0.708,204828,0.815,0,5Jq958VQwRyQFujau4TMKD,0.0,5,0.523,-4.164,0,NO DRAMA,78,2020-10-29,0.0692,174.024
0.231,2020,0.129,['Polo G'],0.779,180058,0.797,1,58GJNfq2m0Qr5nIUCDbXVQ,0.0,0,0.118,-4.583,0,DND,69,2020-05-15,0.356,159.958
0.457,2020,0.433,['Madison Beer'],0.6579999999999999,141949,0.698,1,1GVF9369j7InydwGztCDIZ,0.0,11,0.174,-5.95,0,GOOD IN GOODBYE,75,2020-01-31,0.177,139.054
0.223,2020,0.0229,['Agust D'],0.65,225668,0.8270000000000001,1,0H4ugk6rhnXmTl47ayy9O5,0.0,8,0.121,-4.013999999999999,1,DAECHWITA,78,2020-05-22,0.0599,144.995
0.541,2020,0.473,['Kodak Black'],0.8290000000000001,128955,0.439,1,1MaxVzDPZTgbP7HCuJZew1,0.0,10,0.5,-10.35,0,DUMMY GREEN,61,2020-11-11,0.226,133.929
0.453,2020,0.321,['Claire Rosinkranz'],0.8170000000000001,129241,0.634,0,0QpOqKz66ZxHNqj2PPHiFF,0.0,5,0.0735,-7.246,1,BACKYARD BOY,75,2020-08-14,0.162,138.015
0.732,2020,0.17,['Halsey'],0.78,173467,0.684,0,6Ax2HwFane3BzhGRrqiKih,0.0,0,0.105,-5.757999999999999,1,I'M NOT MAD,48,2020-11-13,0.0636,149.916
0.631,2020,0.14,"['2 Chainz', 'Mulatto']",0.937,190560,0.648,1,4GbfUgXhZxY43dYyKhsfwC,0.0,9,0.18,-6.0470000000000015,0,QUARANTINE THICK,69,2020-11-06,0.0655,135.895
0.6829999999999999,2020,0.213,"['Banda MS de Sergio Lizárraga', 'Snoop Dogg']",0.755,203360,0.531,0,2RxC2peY3FtrurYmbbmanr,0.0,9,0.13,-8.051,0,QUÉ MALDICIÓN,74,2020-05-01,0.196,177.951
0.405,2020,0.0658,['Eric Church'],0.536,228707,0.863,0,5lH14PEjAXYuMTz0Dd4L1D,0.172,0,0.118,-5.081,0,STICK THAT IN YOUR COUNTRY SONG,68,2020-06-25,0.0362,89.979
0.789,2020,0.297,"['Nio Garcia', 'Anuel AA', 'Myke Towers', 'Brray', 'Juanka']",0.8140000000000001,345241,0.7140000000000001,1,6bvfJf4KjonPMuPfGfy3S2,4.89e-06,4,0.091,-4.65,0,LA JEEPETA - REMIX,82,2020-07-24,0.207,176.013
0.777,2020,0.0412,"['Regard', 'RAYE']",0.848,176767,0.768,1,66W1rVTnEv86dIkFhoiElg,0.000785,6,0.195,-5.386,0,SECRETS,83,2020-04-24,0.0373,118.961
0.902,2020,0.6970000000000001,['LDNE'],0.4920000000000001,241424,0.7290000000000001,0,24niWFc3cHyW8HrSZ5PJ7R,0.0,5,0.0676,-3.357,0,LABIOS ROJOS,69,2020-04-10,0.0407,177.447
0.736,2020,0.0114,['Oliver Tree'],0.457,111210,0.648,1,0jk6J6B9ivegJc7dTg10Mp,1.6899999999999994e-05,7,0.212,-5.7620000000000005,1,LET ME DOWN,71,2020-07-17,0.0552,160.02100000000004
0.6970000000000001,2020,0.016,"['Bad Bunny', 'Don Omar']",0.772,194200,0.83,1,5XqCz18k96K8tx6DAYM97i,0.0,7,0.0843,-5.019,1,PA' ROMPERLA,78,2020-05-10,0.0599,94.011
0.351,2020,0.29,['$NOT'],0.8290000000000001,148093,0.619,1,4X5AMbgW6whnAuDX10fhgq,0.000371,1,0.0975,-7.257999999999999,1,REVENGE,70,2020-09-24,0.198,96.035
0.835,2020,0.0761,['Big $tunt'],0.948,149682,0.33,1,7x3vcsxOTWQm3FxRrUEqzv,0.0,11,0.0592,-11.571,1,CAPITALIZE OFF PAIN,69,2020-09-07,0.617,125.026
0.83,2020,0.219,"['Rich The Kid', 'YoungBoy Never Broke Again']",0.8690000000000001,167410,0.6829999999999999,1,4mnRt6k3hlMTYAKnk71Mrm,0.0,7,0.0763,-5.063,0,BANKROLL,70,2020-10-16,0.207,120.949
0.0663,2020,0.322,['Kodak Black'],0.7909999999999999,158797,0.716,1,5tmUTxxg72j4VPO5uJG5P0,4.98e-06,9,0.116,-5.441,0,THE FIRE,60,2020-11-11,0.103,133.026
0.401,2020,0.000323,['Bring Me The Horizon'],0.4970000000000001,215004,0.916,1,3aniWcwiiYKHpm3F5TdeKD,0.0,7,0.36,-3.323,1,TEARDROPS,76,2020-10-22,0.108,96.051
0.476,2020,0.00595,"['Chloe x Halle', 'Doja Cat', 'City Girls', 'Mulatto']",0.628,255181,0.649,1,2WKJcMeqmjkL4FzFoJszR7,0.0,5,0.25,-10.171,0,"DO IT (FEAT. DOJA CAT, CITY GIRLS & MULATTO) [REMIX]",70,2020-09-04,0.202,82.90700000000002
0.184,2020,0.313,['Natanael Cano'],0.579,174643,0.5770000000000001,1,6MOjqs7ngSnZz3J5GZLAfm,0.0,7,0.113,-7.896,0,ARRIBA,74,2020-05-05,0.101,112.287
0.364,2020,0.472,"['Joji', 'Omar Apollo']",0.7190000000000001,182400,0.369,1,5dl8x4xLEzZC0f927WBTUG,0.0572,1,0.102,-9.12,0,HIGH HOPES (FEAT. OMAR APOLLO),72,2020-09-25,0.193,150.076
0.3229999999999999,2020,0.143,['Halsey'],0.591,205473,0.585,1,2rvFFivq9VfdZYe8Parx4i,0.0,2,0.109,-6.35,1,YOU SHOULD BE SAD,44,2020-11-13,0.0276,110.943
0.584,2020,0.0249,['Florida Georgia Line'],0.527,184573,0.943,0,5blHL2xSCGv00fr1DGuvEf,0.0,4,0.373,-3.56,1,I LOVE MY COUNTRY,68,2020-05-22,0.065,140.132
0.6970000000000001,2020,0.0765,"['Feid', 'J Balvin', 'Maluma', 'Nicky Jam', 'Sech', 'Justin Quiles']",0.7929999999999999,333800,0.737,1,7lUdbnz7wsv3C9zzf4WHl9,0.0,6,0.0747,-4.731,0,"PORFA REMIX ( FEAT. MALUMA, NICKY JAM, SECH) - REMIX",81,2020-06-26,0.0785,167.96900000000005
0.129,2020,0.0902,['Olivia Rodrigo'],0.376,177323,0.43,0,1v6svH1Fyx9C1nIt1mA2DT,0.0,0,0.0912,-6.585,0,ALL I WANT,73,2020-01-10,0.0328,77.59899999999998
0.178,2020,0.0632,['Missouri Manz'],0.466,31275,0.0935,0,3vr0IE1pCtiMfoHNl84MYX,0.0,6,0.445,-38.414,1,MUH MONEY,66,2020-10-10,0.388,59.694
0.532,2020,0.279,['Halsey'],0.6779999999999999,204785,0.7440000000000001,0,1MwAwzX43fLds8V8BP56tD,0.0,1,0.119,-4.512,0,HOLD ME DOWN,42,2020-11-13,0.0879,145.92600000000004
0.6859999999999999,2020,0.248,['Halsey'],0.685,143364,0.899,1,0iPDGGzC5vWQA7hMhqYieg,0.000107,11,0.376,-5.796,1,KILLING BOYS,42,2020-11-13,0.186,139.997
0.156,2020,0.00556,['The Kid LAROI'],0.606,174182,0.5329999999999999,1,7syEMMetYY9CmyR5aE2ia6,0.0,4,0.292,-4.833,0,MAYBE,71,2020-11-06,0.077,89.079
0.795,2020,0.162,"['Lukas Graham', 'G-Eazy']",0.715,172399,0.6579999999999999,1,44l9nnCVvOQBbWG6tDViKl,0.0,11,0.0742,-4.303999999999999,0,SHARE THAT LOVE (FEAT. G-EAZY),74,2020-08-21,0.106,158.024
0.0363,2020,0.0922,['Travis Scott'],0.433,185851,0.443,1,551xyaSJsg8hILXFq9JdST,0.000293,1,0.117,-10.568,0,"THE PLAN - FROM THE MOTION PICTURE ""TENET""",76,2020-08-22,0.0361,79.903
0.539,2020,0.0764,['Prxxy'],0.685,150758,0.487,0,44d9ISArnS0NOcScTRyik3,0.911,7,0.108,-16.895,1,BLOOD MOON,69,2020-08-30,0.0816,77.507
0.23,2020,0.112,['Maren Morris'],0.379,197216,0.569,0,6IVLDX1miNBy1BOWebnMP2,3.19e-06,10,0.166,-5.193,1,BETTER THAN WE FOUND IT,69,2020-10-02,0.029,170.21900000000005
0.5329999999999999,2020,0.293,['Halsey'],0.752,201661,0.488,1,09MxCtbQStuGmBUNRJZW5M,9.2e-06,6,0.0936,-7.05,1,WITHOUT ME,40,2020-11-13,0.0705,136.07
0.5870000000000001,2020,0.153,['Rauw Alejandro'],0.763,185719,0.6659999999999999,0,3ThrfRAmijYU098H9q9tAs,0.0,7,0.301,-3.3160000000000003,1,ENCHULE,85,2020-09-18,0.194,90.086
0.526,2020,0.00907,['Halsey'],0.337,234858,0.871,1,6WQvTT6iaUoMlQYgPniH81,0.0,8,0.579,-4.604,1,3AM,40,2020-11-20,0.0634,94.847
0.679,2020,0.0288,"['DJ Chose', 'Megan Thee Stallion']",0.877,205296,0.747,1,52ySvuxscDGsXUVsci1Kpa,0.0,4,0.273,-5.8729999999999976,1,THICK (FEAT. MEGAN THEE STALLION) - REMIX,69,2020-10-30,0.365,145.162
0.617,2020,0.934,['Halsey'],0.642,174806,0.317,1,2U4y6xFoAQBulbH8gec7Sn,0.0,9,0.207,-9.325,1,929,38,2020-11-20,0.155,150.15200000000004
0.239,2018,0.0628,['Ruston Kelly'],0.474,277293,0.723,0,6fS1CEMY4LlvQNWuUMoWEQ,3e-06,10,0.109,-4.66,1,MOCKINGBIRD,62,2018-09-07,0.0354,148.379
0.314,2018,0.135,"['Gryffin', 'Elley Duhé']",0.5479999999999999,218296,0.8390000000000001,0,4QVS8YCpK71R4FsxSMCjhP,0.0,6,0.102,-2.371,1,TIE ME DOWN (WITH ELLEY DUHÉ),66,2018-08-03,0.0644,98.932
0.665,2018,0.00157,['Point North'],0.417,220833,0.8690000000000001,0,5kqr6EkKEafBGKxzjdXOVP,0.0,1,0.405,-6.172999999999999,1,HAMMER,63,2018-04-06,0.103,179.972
0.284,2018,3.83e-05,['Breaking Benjamin'],0.478,189120,0.971,1,7gQ7DfSSc3b8e4cHtFnDxu,2.77e-05,7,0.295,-2.729,1,BLOOD,65,2018-04-13,0.0858,90.526
0.748,2018,0.328,"['Maluma', 'Nego do Borel']",0.722,184720,0.738,0,5cepAtqnEQ6yVG6088zMMu,1.47e-05,9,0.198,-6.073,0,CORAZÓN (FEAT. NEGO DO BOREL),71,2018-05-18,0.247,198.075
0.38,2018,0.0174,['Shinedown'],0.552,245787,0.935,0,1OKQIvaO7yn7R2BpdUFG7D,1.98e-06,0,0.116,-4.096,1,GET UP,62,2018-05-04,0.0623,74.954
0.314,2018,0.113,"['No Jumper', 'Tay-K', 'BlocBoy JB']",0.8859999999999999,138997,0.542,1,32OkBQinMWqa7ZydEkHqVi,0.0,1,0.151,-5.424,1,HARD (FEAT. TAY-K AND BLOCBOY JB),62,2018-03-22,0.338,83.51899999999998
0.8390000000000001,2018,0.174,['Daddy Yankee'],0.7829999999999999,200480,0.84,0,6KuqAtoeVzxAYOaMveLNpH,0.0,1,0.412,-3.4160000000000004,1,DURA,72,2018-01-18,0.051,95.001
0.284,2018,0.113,['Nicki Minaj'],0.88,199400,0.775,1,19Fcrc0nJiwMKom00gS9SW,0.00264,7,0.0943,-5.132999999999999,1,GOOD FORM,65,2018-08-10,0.0953,96.503
0.515,2018,0.0467,['Panic! At The Disco'],0.271,186600,0.948,0,0wdV94AXGRphrbkDWLNzVC,0.0,1,0.163,-2.207,1,ROARING 20S,64,2018-06-22,0.263,83.19
0.495,2018,0.00428,"[""The Mowgli's""]",0.525,201528,0.841,0,7d06uajfr1DZUeKVCaE9BS,0.0,7,0.146,-6.053,1,I FEEL GOOD ABOUT THIS,63,2018-08-17,0.0419,119.864
0.351,2018,0.911,['Lauv'],0.614,229029,0.126,0,3u5bTqHMM1P34ZkbwzdckV,0.0,9,0.148,-9.403,1,THE STORY NEVER ENDS,69,2018-05-31,0.0376,119.945
0.509,2018,0.00302,['JoJo'],0.394,223533,0.821,0,3hc7PLcmuZbJGPjhIore1i,0.019,6,0.186,-4.303999999999999,0,TOO LITTLE TOO LATE - 2018,67,2018-12-20,0.0404,82.764
0.351,2018,0.5579999999999999,['Maisie Peters'],0.741,197369,0.466,0,54iSfkh69fxhnSNrgvTEBp,0.0,4,0.0583,-7.257999999999999,1,WORST OF YOU,69,2018-05-11,0.0357,102.058
0.722,2018,0.251,"['Six', 'Christina Modestou']",0.8590000000000001,245303,0.605,0,6sUQqRmOcRyAG5M3EWXzr3,0.0,7,0.132,-7.635,0,DON'T LOSE UR HEAD,65,2018-08-31,0.357,82.91
0.7,2018,0.621,['Brett Eldredge'],0.6809999999999999,142840,0.474,0,1GpPsjjd4D1jsteGYpGGIN,1.24e-06,7,0.1369999999999999,-8.623,0,A HOLLY JOLLY CHRISTMAS,65,2018-10-26,0.0423,71.957
0.338,2018,0.023,['Jason Aldean'],0.526,184173,0.85,0,5WA2SHuL5eesmPnYflNzlT,0.0,10,0.0948,-4.47,0,REARVIEW TOWN,60,2018-04-13,0.0313,141.97299999999996
0.131,2018,0.962,"['Lord Huron', 'Phoebe Bridgers']",0.424,208173,0.4370000000000001,0,0jZO7p0nBUi9VHedWUBS9l,0.336,2,0.664,-8.588,1,THE NIGHT WE MET (FEAT. PHOEBE BRIDGERS),69,2018-05-18,0.0355,174.127
0.368,2018,0.0159,['Luke Combs'],0.6940000000000001,216667,0.718,0,0h31TZMlv0ZLc5yppKngwk,1.72e-06,2,0.287,-6.188,1,MEMORIES ARE MADE OF,62,2018-06-01,0.0322,121.074
0.49,2018,0.0591,"['Tory Lanez', 'Rich The Kid']",0.731,184490,0.657,1,2QihWAl9xAwGPm5vGoO7uM,0.0,0,0.0874,-8.56,1,TALK TO ME (WITH RICH THE KID),65,2018-10-26,0.0434,159.97
0.401,2018,0.000173,['Five Finger Death Punch'],0.555,209703,0.938,1,1YLxrvfvFivQj7eh3Y5yxA,2.69e-06,11,0.139,-4.901,0,SHAM PAIN,60,2018-05-18,0.0533,96.504
0.38,2018,0.117,['Drake'],0.85,157605,0.473,1,41a7dZcq30Ss5kPMayWRV0,0.0103,10,0.108,-5.747000000000001,0,THAT’S HOW YOU FEEL,64,2018-06-29,0.209,85.454
0.674,2018,0.0166,"['Nicki Minaj', 'Anuel AA', 'Bantu']",0.7659999999999999,174893,0.8809999999999999,0,4Uy3kNxW2kB8AEoXljEcth,2.3e-06,9,0.347,-5.158,0,"FAMILIA (WITH ANUEL AA, FEAT. BANTU) - SPIDER-MAN: INTO THE SPIDER-VERSE",67,2018-12-14,0.1369999999999999,112.027
0.266,2018,0.408,"['Bryant Myers', 'Bad Bunny']",0.6920000000000001,264906,0.7190000000000001,1,7narbj6zkSW1SnMhAPep0u,0.0,9,0.0986,-5.3729999999999976,1,TRISTE,69,2018-07-27,0.124,130.053
0.674,2018,0.266,"['Marc Anthony', 'Will Smith', 'Bad Bunny']",0.8170000000000001,215151,0.74,0,2wRkBumdItthjYP9XknImg,0.0,11,0.0992,-4.566,0,ESTÁ RICO,68,2018-09-28,0.283,130.04
0.302,2018,0.00852,['BTS'],0.51,240339,0.8420000000000001,0,0EQMrxdeiBhry9JCxskko3,0.0,11,0.346,-2.782,0,I'M FINE,71,2018-08-24,0.103,87.605
0.685,2018,0.975,"['Rufi-O', 'Lily Potter']",0.7140000000000001,152920,0.131,0,2zhPy8zbBf53XgTtkEbnbO,0.904,5,0.354,-21.958,1,OBLIVION,68,2018-12-13,0.0556,113.032
0.394,2018,0.3,"['A$AP Rocky', 'Moby', 'T.I.', 'Kid Cudi']",0.428,315773,0.754,1,3oHkMCVJyOcjg5FhfLc2Rq,0.0,5,0.136,-6.416,0,"A$AP FOREVER REMIX (FEAT. MOBY, T.I. & KID CUDI)",65,2018-05-25,0.179,125.948
0.327,2018,0.12,"['Wiz Khalifa', 'Lil Skies']",0.916,195591,0.493,1,1RagpNpkD3KcjXMLGMe99V,2.63e-06,1,0.211,-7.371,0,FR FR (FEAT. LIL SKIES),65,2018-07-13,0.162,140.05700000000002
0.203,2018,0.748,['Mac Miller'],0.599,215413,0.317,1,0Xcy81PsJCOO6mhLZaQyQ4,0.0,1,0.111,-11.212,1,PERFECTO,63,2018-08-03,0.174,148.09
0.364,2018,0.0224,['Haiti Babii'],0.696,156770,0.399,1,5JboK5zbbhXIN7iN9NHS8t,0.0,4,0.0747,-8.673,0,CHANGE YA LIFE,64,2018-12-05,0.0369,98.004
0.139,2018,0.892,['Tyler Childers'],0.449,194813,0.296,0,20dkebBtPR4AJ8vVos41Gw,0.000755,0,0.892,-12.608,1,ROCK SALT AND NAILS (LIVE),60,2018-06-29,0.0361,139.828
0.324,2018,0.56,"['Shawn Mendes', 'Khalid']",0.534,190867,0.596,0,1h0yImRPIVAjhhHeNVlTuC,0.0,6,0.133,-6.653,0,YOUTH (FEAT. KHALID),70,2018-05-25,0.117,100.121
0.68,2018,0.0243,['DaBaby'],0.81,79360,0.754,1,0rrVn0KMlLHtAklzUrrfoj,0.0,5,0.255,-6.138,0,NEXT SONG,61,2018-11-02,0.302,148.091
0.452,2018,0.913,"['Monty Datta', 'Mishaal']",0.541,122723,0.0836,0,0MO1qNhm8aRZchi8CJlIRo,0.00199,1,0.126,-12.663,1,CAN'T LOVE MYSELF,67,2018-02-16,0.313,181.032
0.293,2018,0.0911,"['Shawn Mendes', 'Zedd']",0.706,201253,0.855,0,575NJxNUVDqwJGdzBrlLbv,0.0,10,0.347,-5.377000000000002,1,LOST IN JAPAN - REMIX,68,2018-09-27,0.215,107.184
0.147,2018,9.45e-05,['The Neighbourhood'],0.595,222667,0.636,0,6TA5aymvVrtiPVbuAwmPIc,0.0529,5,0.196,-5.981,0,SCARY LOVE,69,2018-11-02,0.0312,112.008
0.269,2018,0.17,"['Ella Mai', 'Chris Brown']",0.6559999999999999,179411,0.616,1,1YLfaRr3QIW1fF3nvDO0gX,0.0,5,0.219,-4.668,1,WHATCHAMACALLIT (FEAT. CHRIS BROWN),67,2018-10-12,0.0392,98.871
0.376,2018,0.0103,['Gunna'],0.906,197420,0.395,1,0HCnj7pfrvshnocOJUFeit,0.000195,1,0.117,-11.277,1,TOP OFF,63,2018-02-02,0.206,146.056
0.595,2018,0.0194,['Luke Combs'],0.483,217280,0.713,0,3z1QH1O1h15lFROjcECqgi,0.000144,2,0.316,-5.027,1,A LONG WAY,62,2018-06-01,0.0295,161.903
0.454,2018,0.239,"['Clean Bandit', 'Zara Larsson']",0.715,212733,0.605,0,72gv4zhNvRVdQA0eOenCal,1.41e-05,0,0.189,-5.127999999999999,0,SYMPHONY (FEAT. ZARA LARSSON),74,2018-11-30,0.0428,122.956
0.5760000000000001,2018,0.198,['John Legend'],0.505,199547,0.86,0,5MknXpAUgINT11lxoobaJK,0.0,2,0.125,-6.276,1,BRING ME LOVE,66,2018-10-12,0.425,191.535
0.151,2018,0.959,['Novo Amor'],0.509,208653,0.31,0,7CoMBpPTwQi2wPT0U0Nr9b,0.229,9,0.0963,-10.623,1,STATE LINES,66,2018-10-19,0.0313,137.474
0.309,2018,0.455,"['Leon Bridges', 'Luke Combs']",0.619,246947,0.623,0,05zt3H2jdG0MA1V6Q2t2Et,0.0,11,0.1669999999999999,-6.33,1,BEYOND (FEAT. LUKE COMBS) - LIVE,62,2018-09-21,0.0328,76.03699999999998
0.43,2018,0.6920000000000001,['The Lumineers'],0.609,199119,0.44,0,3UpEsDQyd6eyRQzgQdNyGo,0.0,10,0.0688,-6.32,1,WALLS,60,2018-10-02,0.0265,108.427
0.654,2018,0.973,"['Moses Sumney', 'Sufjan Stevens']",0.547,166880,0.379,0,045NQr6Xvm5o9YFUMwbMzG,0.0155,5,0.123,-11.655,1,MAKE OUT IN MY CAR - SUFJAN STEVENS VERSION,64,2018-05-25,0.0308,149.85299999999995
0.6579999999999999,2018,0.249,['Kacey Musgraves'],0.642,243187,0.657,0,04MoJkJzCoU9ukeewv5Vzu,0.0,10,0.111,-5.246,1,HAPPY & SAD,61,2018-03-30,0.0333,90.0
0.5760000000000001,2018,0.0969,"['Playboi Carti', 'Nicki Minaj']",0.894,269813,0.59,1,2rPSFKzGeqUWwfcCFVkkq3,8.900000000000001e-06,9,0.329,-5.716,1,POKE IT OUT (WITH NICKI MINAJ),64,2018-05-11,0.221,147.009
0.535,2018,0.0133,"['pewdiepie', 'Party in Backyard']",0.795,134417,0.789,1,1AKGJQIHP3dIPuhOjdxD6a,0.0,2,0.113,-5.21,1,BITCH LASAGNA,68,2018-11-06,0.259,149.961
0.00987,2018,0.984,['Dream Shard'],0.144,102563,0.888,0,2ynHMuxTmMJ8DXfV49xsWA,0.6990000000000001,10,0.106,-30.462,0,BABY DREAMS PT 2,68,2018-11-15,0.0582,139.07399999999998
0.726,2018,0.25,"['Ozuna', 'Romeo Santos']",0.69,200747,0.71,0,1h9P5WJwyvK8OB7O2YiXgp,0.0,5,0.108,-5.144,1,IBIZA,70,2018-08-24,0.335,192.068
0.774,2018,0.231,['Wallows'],0.631,237027,0.634,0,0z9dPcBhJvqO06QMaKelUE,1.3e-05,6,0.0924,-4.456,1,DRUNK ON HALLOWEEN,63,2018-10-12,0.0247,100.967
0.601,2018,0.147,"['Alex Rose', 'Casper Magico', 'Ñengo Flow', 'Bryant Myers', 'Noriel', 'Juhn', 'Miky Woodz', 'Jhay Cortez', 'Myke Towers']",0.809,512060,0.634,1,6wxZq37sANWYDJiDN5khyL,1.85e-06,9,0.532,-6.432,0,DARTE REMIX,69,2018-07-27,0.0833,154.97899999999996
0.244,2018,0.223,"['Young Thug', 'Elton John']",0.759,195160,0.498,1,7iMDaY1LnASwCk2uUpMtii,5.84e-05,10,0.406,-10.615,1,HIGH (FEAT. ELTON JOHN),62,2018-09-24,0.0776,126.972
0.227,2018,0.0273,"['Playboi Carti', 'Bryson Tiller']",0.657,206333,0.6679999999999999,1,1s9DTymg5UQrdorZf43JQm,0.0,2,0.32,-6.2079999999999975,1,FELL IN LUV (FEAT. BRYSON TILLER),63,2018-05-11,0.136,162.997
0.228,2018,0.0134,"['Witt Lowry', 'Ava Max']",0.504,186022,0.7879999999999999,1,0b11D9D0hMOYCIMN3OKreM,0.0,3,0.363,-4.113,0,INTO YOUR ARMS (FEAT. AVA MAX),75,2018-06-08,0.215,170.03900000000004
0.804,2018,0.324,"['Ski Mask The Slump God', 'SahBabii']",0.893,152213,0.6759999999999999,1,1D23GEeQ32aqLw5ZnY3Ivp,0.0,9,0.0968,-4.867,0,COOLEST MONKEY IN THE JUNGLE,62,2018-05-11,0.227,125.923
0.498,2018,0.121,"['Adam Calhoun', 'Katie Noel']",0.772,186988,0.594,1,6TLcWhEFySe0lTNgUWVPc4,0.0,8,0.0598,-6.22,1,CATCH HELL,60,2018-11-02,0.121,152.952
0.799,2018,0.025,['DaBaby'],0.873,151600,0.682,1,0eBOVXdnrVQ0rITgKXBAA7,0.0,11,0.0685,-5.869,0,WALKER TEXAS RANGER,61,2018-11-02,0.377,157.94299999999996
0.7290000000000001,2018,0.359,['Bahamas'],0.785,260960,0.53,0,6ioeN8jQ8Qc3tS8dhpoAVi,0.00198,6,0.0774,-6.995,0,WAY WITH WORDS,64,2018-02-16,0.0634,146.38
0.655,2018,0.0834,"['6ix9ine', 'A Boogie Wit da Hoodie']",0.772,128769,0.812,1,057sdYirt745dVbe48m7Hl,0.0,0,0.115,-3.995,0,WAKA,64,2018-11-27,0.153,97.407
0.274,2018,0.112,['Pat Barrett'],0.431,244893,0.591,0,2UeOsbOZ3h1QxUX2Jfw42j,0.0,8,0.129,-6.198,1,BUILD MY LIFE,62,2018-07-20,0.0298,144.012
0.412,2018,0.14,"['Maroon 5', 'Future']",0.693,234308,0.7170000000000001,1,7gwLQ4tZ5UdZ7qNcDyJ8wr,0.0,9,0.0464,-6.346,0,COLD (FEAT. FUTURE),62,2018-06-15,0.107,99.836
0.722,2018,0.114,"['Future', 'Juice WRLD']",0.818,184960,0.443,1,7L95O7D34EWhwtDCQkwGMR,0.0,5,0.412,-11.444,0,NO ISSUE,63,2018-10-19,0.404,74.491
